,DegreeCentrality,EigenVectorCentrality,KatzCentrality,BetweennessCentrality,ClosenessCentrality,FlowClosenessCentrality,HarmonicCentrality,LaplacianCentrality,Triangles,Clustering,Squares,GeneralizedDegree
7871539370,0.0006583278472679394,1.4566586100131546e-08,0.014946264592731701,0.005299294936283751,0.029586874517111304,4.6179170558354474e-05,170.68660444036223,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
7871539372,0.0006583278472679394,1.379291754093283e-08,0.014946470793529945,0.0036461015667886513,0.029478164681833764,4.608356878822524e-05,168.69049318212356,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
7871539380,0.0006583278472679394,1.8148532930074998e-08,0.014946264583744503,0.0029155812342298772,0.030129722438940534,4.596123005814572e-05,172.03132119931755,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
7871539382,0.0006583278472679394,2.6518721709895456e-08,0.01494595030632797,0.006911017855222692,0.03020641380864631,4.6092831656075866e-05,173.9017931011394,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
7872126503,0.0006583278472679394,1.573737068287616e-08,0.014911260576868833,0.003545265954982238,0.022934994866426427,3.92873610110957e-05,144.59931786306518,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
7872126505,0.0006583278472679394,1.547727503808894e-08,0.014942661372525834,0.007494377265434128,0.023382300875874208,4.0214102965761634e-05,148.21937104302052,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
7872268516,0.0006583278472679394,1.0526070323838383e-09,0.014904725243854914,0.0013836948478796651,0.021335867855270058,3.5781765895804834e-05,130.4307976211695,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
7872268518,0.0006583278472679394,1.2757674229675494e-09,0.014910474912465275,0.0036235453662753253,0.021758956410464544,3.628793497246673e-05,134.33375717138443,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
7872268529,0.0006583278472679394,9.106853239412615e-10,0.014978915360388253,0.0009352143358911481,0.0204532295636016,3.516134247917097e-05,123.91177087225924,0.0005691519635746884,0,0.0,0.2,Counter({0: 3})
7872268531,0.0006583278472679394,1.027459178713592e-09,0.015107106832265352,0.0018248366637541567,0.020820102798400915,3.5437839422531694e-05,127.07980850047444,0.0006070954278126974,0,0.0,0.16666666666666666,Counter({0: 3})
7872268539,0.0006583278472679394,7.126424366559327e-10,0.01491321061048808,0.0029358717669789335,0.021509791982327702,3.593372819566754e-05,132.8500189124389,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
7872268541,0.0006583278472679394,6.26448625871044e-10,0.014910363120942944,0.0010885139311466437,0.02107215026565614,3.556393178281213e-05,128.96698716355294,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
7872338335,0.0006583278472679394,7.693003461882759e-10,0.01496303778046837,0.0012026902619930915,0.020619629597788264,3.413749071817553e-05,124.15216416224237,0.0005691519635741363,0,0.0,0.2,Counter({0: 3})
7872338337,0.0006583278472679394,7.387225222353508e-10,0.01495128614038064,0.0008510093838201305,0.020259726402553694,3.407620751880951e-05,121.30073791582254,0.0005691519635726179,0,0.0,0.2,Counter({0: 3})
7872338347,0.0006583278472679394,6.068248392553468e-10,0.014948041179727449,0.0009038021185712484,0.020464527254600812,3.330627028899155e-05,122.3625314954386,0.0005691519635738602,0,0.0,0.2,Counter({0: 3})
7872338348,0.0006583278472679394,5.983769541708683e-10,0.01494696371475496,0.0007735485897486133,0.020109971580378104,3.329063675330772e-05,119.6466423946735,0.0005691519635737222,0,0.0,0.2,Counter({0: 3})
7872553910,0.00021944261575597982,3.0306800130526513e-09,0.011923046612492084,0.0,0.021701653459311184,3.0407827781867827e-05,125.38132662620437,0.0001517738569523116,0,0.0,0.0,Counter({0: 1})
7872553911,0.00021944261575597982,5.3754043763202915e-09,0.011923047038897516,0.0,0.022125655467080986,3.033837939073879e-05,127.24272856040294,0.00015177385695396806,0,0.0,0.0,Counter({0: 1})
7872553912,0.0006583278472679394,1.8024844706534928e-08,0.014606508292914178,0.0013007232112262797,0.022626164326428472,3.5204388251010745e-05,134.48807784602258,0.0004932650350975663,0,0.0,0.0,Counter({0: 3})
7872553919,0.0006583278472679394,1.0084201688645595e-08,0.014606504008238489,0.000574839981016163,0.022182954611834803,3.529793539221216e-05,132.62848338268662,0.0004932650350971523,0,0.0,0.0,Counter({0: 3})
7872569994,0.0006583278472679394,8.161956695669035e-09,0.01510985146761248,0.0012667627375645227,0.027224661708038354,4.2360693040880314e-05,166.65891196657128,0.0006070954278120072,0,0.0,0.07692307692307693,Counter({0: 3})
7872570002,0.0006583278472679394,1.0401832172269307e-09,0.014942632023222937,0.0016227199124398085,0.024381370214815012,3.9237747350412774e-05,147.1527989146403,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
7872603433,0.0006583278472679394,0.004396881020778619,0.014964254628426541,0.0011299371361183591,0.024192392429591484,4.250132737489777e-05,154.0541556492188,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
7872625965,0.0006583278472679394,4.0149866627038065e-09,0.014946244796151288,0.0048997676806101795,0.023968567882013844,4.017866710691305e-05,150.30754829723367,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
7872625970,0.0006583278472679394,6.000604080580947e-09,0.014946350595262805,0.006358116197203127,0.024535352012577262,4.095522219355807e-05,154.9338108838356,0.0005691519635744124,0,0.0,0.2,Counter({0: 3})
7872625977,0.0006583278472679394,9.964713246137133e-09,0.01494665931629936,0.03457272922339305,0.025136521595234156,4.261421467473396e-05,161.5205372851873,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
7872625983,0.0006583278472679394,6.614037604381616e-09,0.014949975059783198,0.029943956352016302,0.024892933618843684,4.214439835810538e-05,160.11754189532732,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
7872648885,0.0006583278472679394,5.117995767993674e-09,0.014946654567741937,0.00393268380000814,0.0243032222968865,4.082377460437064e-05,153.64976191569846,0.0005691519635752406,0,0.0,0.2,Counter({0: 3})
7872689234,0.0006583278472679394,0.00029012636243879337,0.01494624120675416,0.027673749292411093,0.027165748622934402,4.537068032884978e-05,179.0823582327676,0.0005691519635735841,0,0.0,0.09090909090909091,Counter({0: 3})
7872691468,0.0006583278472679394,3.3792962834492366e-07,0.014927961137903024,0.001939068453304432,0.025804077010192526,4.126657899623082e-05,157.02430886375564,0.0005691519635739982,0,0.0,0.0,Counter({0: 3})
7872691469,0.0006583278472679394,3.0456981896253675e-07,0.0149144016567746,0.009795708391521274,0.025713656959389687,4.08892626818889e-05,156.45148169456903,0.0005691519635726179,0,0.0,0.0,Counter({0: 3})
7872777652,0.0006583278472679394,4.1710981317604276e-11,0.014603295313003067,0.0017883242657323135,0.023038888551841292,3.402127692015989e-05,137.9957480915422,0.0004932650350977044,0,0.0,0.0,Counter({0: 3})
7872777653,0.00021944261575597982,1.3210010633180517e-11,0.011922725782204623,0.0,0.022520162884478532,2.945562710055651e-05,130.63898356609945,0.00015177385695244963,0,0.0,0.0,Counter({0: 1})
7872777654,0.00021944261575597982,1.4129282483722417e-11,0.011919900805979003,0.0,0.022093260028507433,2.862592925546219e-05,127.52855826067794,0.0001517738569530018,0,0.0,0.0,Counter({0: 1})
7872777655,0.0006583278472679394,4.498701267919304e-11,0.014575045083140526,0.0010354906093203292,0.02259228778519231,3.291924893473562e-05,134.49575564590222,0.0004932650350964621,0,0.0,0.0,Counter({0: 3})
7872777661,0.00021944261575597982,2.7331112367229877e-11,0.011922725746956808,0.0,0.021803619104123404,2.90240804372247e-05,126.25508266320713,0.00015177385695396806,0,0.0,0.0,Counter({0: 1})
7872931940,0.0006583278472679394,1.9451130676859437e-05,0.014946012834275494,0.007992376842586059,0.027066356228172293,4.318507037077258e-05,166.71222359349514,0.0005691519635749646,0,0.0,0.09090909090909091,Counter({0: 3})
7872931941,0.0006583278472679394,1.1688113000276837e-05,0.014959274045464445,0.0436970748730961,0.02771914671013814,4.366231967966477e-05,171.75098352119676,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
7872931982,0.0006583278472679394,0.0001346724272350562,0.01494506262798239,0.006330940578411332,0.02575623982637005,4.276503751269824e-05,159.36613530156492,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
7872943830,0.0006583278472679394,2.8079823482048595e-08,0.014939084559774834,0.020434943129977682,0.02732423924449108,4.2441658867321435e-05,168.1499771987639,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
7872943831,0.0006583278472679394,3.927260058706316e-08,0.01491405073023191,0.01102137328821325,0.027563555862018908,4.2043980224498105e-05,168.35504465072376,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
7872943838,0.0006583278472679394,1.0374471573963683e-08,0.014880062652624421,0.0069756923822390324,0.026443451517437475,3.9680265205393995e-05,160.45446082754304,0.0005691519635744124,0,0.0,0.0,Counter({0: 3})
7872943839,0.0006583278472679394,1.330191103235407e-08,0.014908008573966115,0.0198624126268905,0.02666066016872799,4.0539937154330205e-05,163.1046099875352,0.0005691519635751026,0,0.0,0.0,Counter({0: 3})
7872951504,0.0006583278472679394,1.1889493096545848e-05,0.01490806386545065,0.0021086638662473657,0.02456881911159754,3.6334734669196946e-05,148.3016807295407,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
7872951506,0.0006583278472679394,5.446780245073917e-06,0.014908012708548263,0.0006424048701515689,0.023983579379490014,3.552100591773045e-05,142.6509618606485,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
7872951516,0.0006583278472679394,4.754574724296536e-06,0.014606113863758359,0.000816543197467877,0.02398055033705382,3.319481286585651e-05,141.36405709874356,0.0004932650350977044,0,0.0,0.14285714285714285,Counter({0: 3})
7873028717,0.0006583278472679394,0.0240504189387694,0.014997358005014462,0.0077036737689366586,0.026062786321755592,4.496256176962431e-05,168.8288162692965,0.0005691519635762068,0,0.0,0.0,Counter({0: 3})
7880455498,0.0006583278472679394,8.38700633153997e-05,0.014946243594681066,0.003140276583826024,0.021200870924519874,3.322469827896704e-05,129.61064095044753,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
7880517318,0.0006583278472679394,0.006421898066731143,0.014946344609851333,0.02661454120100962,0.02804255921429143,4.679945981510736e-05,184.84441068454396,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
7881381224,0.0006583278472679394,4.2219742626836025e-07,0.01494655450702471,0.018823368705298656,0.029464060570401452,4.25094554398158e-05,176.55767632030626,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
7881381225,0.0006583278472679394,3.1565036949575776e-07,0.014946392422584697,0.007955783294934096,0.029344718337068233,4.2663570661203846e-05,174.8477723426146,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
7881381226,0.0006583278472679394,2.591038847830554e-07,0.014946422118496326,0.020011922860150144,0.030270823230880622,4.3770180657046075e-05,181.29341470482626,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
7881381227,0.0006583278472679394,2.555608017051877e-07,0.014946895560559576,0.007984682069642679,0.03014028427242002,4.34069351870256e-05,179.2360092603844,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
7883258318,0.0006583278472679394,2.250594847001802e-10,0.014943121988643093,0.0018093502800976859,0.020501538627652107,3.3215360484484534e-05,125.03846563241056,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
7883258319,0.0006583278472679394,2.426839036486159e-10,0.014947715683587808,0.0027415761333007276,0.020917582795896353,3.345980575105954e-05,128.70034224406007,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
7883319639,0.0006583278472679394,5.624361526997434e-10,0.01494634267139944,0.002816678133900562,0.02193945346351609,3.302056573730343e-05,131.15560870358814,0.0005691519635742744,0,0.0,0.2,Counter({0: 3})
7883319640,0.0006583278472679394,5.726972659815579e-10,0.014946487254802987,0.0026887614942447575,0.02163817663817664,3.300833392063308e-05,129.75687179015148,0.0005691519635745504,0,0.0,0.2,Counter({0: 3})
7883658513,0.0006583278472679394,3.288690341990413e-08,0.014983975213025915,0.000542728622866233,0.031572821184344534,4.521889621055821e-05,187.07910282625969,0.0005691519635755166,0,0.0,0.2,Counter({0: 3})
7883967616,0.0006583278472679394,8.162958423644128e-10,0.01493004299845014,0.0035737064215724244,0.023739939048214424,3.704181197827395e-05,145.74951224361976,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
7883967619,0.0006583278472679394,6.952006847486303e-10,0.014790469167984344,0.001163330806449909,0.023426896977174583,3.639176625203525e-05,143.60188797486458,0.0005312084993351611,0,0.0,0.1111111111111111,Counter({0: 3})
7883967635,0.0006583278472679394,2.4037310685022803e-09,0.014946068683353445,0.004395629862940228,0.024802564618926583,3.933501585931751e-05,153.87121354816983,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
7883967643,0.0006583278472679394,1.3738526391046853e-09,0.014945926721083625,0.001670559284970432,0.024279138162521578,3.895196207420357e-05,150.5054528939616,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
7883989544,0.00021944261575597982,4.475502977271603e-08,0.011936953133707247,0.0,0.02616935136532001,3.29972753791388e-05,151.4516746977396,0.00015177385695369197,0,0.0,0.0,Counter({0: 1})
7883989545,0.0006583278472679394,1.5380442222938143e-07,0.014745569284085195,0.0010234739636643681,0.026872431138289528,3.8835656595478756e-05,160.53763708252677,0.0005312084993359894,0,0.0,0.0,Counter({0: 3})
7884100971,0.0006583278472679394,1.9203684805919272e-06,0.014735617072988911,0.0017546739446862038,0.025693215006596676,3.537751859501901e-05,158.1861390140091,0.0005312084993362654,0,0.0,0.0,Counter({0: 3})
7884144685,0.0006583278472679394,2.8986272515555155e-06,0.014947977999930778,0.0018364046798945092,0.027653712648979294,4.325511260911159e-05,168.96205053904,0.000569151963573032,0,0.0,0.09090909090909091,Counter({0: 3})
7884144700,0.0006583278472679394,2.9355458949666174e-06,0.01494662325930299,0.0009678158032419018,0.027609313372068366,4.237149334994304e-05,167.50385266433852,0.0005691519635741363,0,0.0,0.2,Counter({0: 3})
7884201995,0.0006583278472679394,1.9359213937715646e-05,0.014948146005553607,0.0123901754799632,0.026432407976705607,4.3084886840721156e-05,168.67002118215655,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
7886371277,0.0006583278472679394,1.0603411726546888e-07,0.014942371309143675,0.05652084445047402,0.028833742502088026,4.558512821478638e-05,178.3001863707944,0.0005691519635753786,0,0.0,0.09090909090909091,Counter({0: 3})
7886386851,0.0006583278472679394,1.6291363674135101e-06,0.014946894325609686,0.00010395038231683868,0.021349462164086803,3.5388128674639067e-05,133.52111085808997,0.0005691519635735841,0,0.0,0.2,Counter({0: 3})
7886491202,0.0006583278472679394,1.8048982842839812e-08,0.014294773056646195,0.0008776741317615155,0.018724498810458106,1.6310035968589735e-05,107.39336317697956,0.0004173781066211345,0,0.0,0.0,Counter({0: 3})
7886491203,0.0006583278472679394,1.5055756933442755e-07,0.014565053709944615,0.0026309031075116614,0.019451831425998097,1.9152706017341604e-05,114.86296477622034,0.0004932650350982566,0,0.0,0.0,Counter({0: 3})
7886491204,0.00021944261575597982,4.3144428616522867e-08,0.01191890179791081,0.0,0.019080757200819004,1.7615575665383126e-05,109.34230432915676,0.0001517738569527257,0,0.0,0.0,Counter({0: 1})
7886491205,0.0006583278472679394,4.296053322348549e-07,0.014567652781593037,0.0035063616202378883,0.019836588646523916,2.0978459137296496e-05,118.66787921451902,0.0004932650350971523,0,0.0,0.0,Counter({0: 3})
7886491206,0.00021944261575597982,1.2310928527551705e-07,0.011919161691152294,0.0,0.019450835101138368,1.9148305115038416e-05,112.7629647762204,0.00015177385695369197,0,0.0,0.0,Counter({0: 1})
7886491212,0.0006583278472679394,6.756888734703526e-05,0.01481439562408911,0.01785455518041752,0.021999507581792112,3.580033674163745e-05,142.34123021120027,0.0005312084993357133,0,0.0,0.1111111111111111,Counter({0: 3})
7886491213,0.0006583278472679394,2.844430095979961e-05,0.015024240207999627,0.009746014295409652,0.021536832852058926,3.386163893570793e-05,137.91047646176236,0.0006070954278122832,0,0.0,0.07692307692307693,Counter({0: 3})
8081190315,0.0006583278472679394,0.00017484331182476067,0.014946261056891579,0.001886532720712043,0.029198249514643976,4.660310430683646e-05,180.998160687701,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
8083482557,0.0006583278472679394,5.5012168379192004e-08,0.014943025426017664,0.00703315606662789,0.03038202546836456,4.570052856072918e-05,175.4035124534282,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
8083482560,0.0006583278472679394,6.479288184548727e-08,0.014945589837703055,0.00907441031860264,0.030922798184125348,4.568796066072135e-05,178.6054286041473,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
8090201624,0.0006583278472679394,8.728420809190075e-10,0.01494660044167421,0.0006233590101136263,0.026591275120789862,4.2947074439528164e-05,159.81256560248028,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
8090201626,0.0006583278472679394,8.494708083527931e-10,0.014944831599090802,0.02149105986755952,0.02706876785724893,4.337092142111915e-05,163.7706204676193,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
8090201629,0.0006583278472679394,1.0516864194208661e-09,0.014949428832616789,0.0004804925816328799,0.02650189008432684,4.290338570542202e-05,159.01203726406274,0.0005691519635735841,0,0.0,0.09090909090909091,Counter({0: 3})
8165377770,0.0006583278472679394,6.194007826296034e-06,0.014789178463489918,0.0021361249861758394,0.022966666330675643,3.531406394337537e-05,142.3436953998012,0.0005312084993354372,0,0.0,0.1111111111111111,Counter({0: 3})
8198233349,0.0006583278472679394,1.2930802312211493e-07,0.014942700661984215,0.010495856091601209,0.030860811442270576,4.558409108207207e-05,179.73511657325676,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
8198233350,0.0006583278472679394,9.133832515020341e-08,0.014914764511056085,0.0053908241607411025,0.030310689556547362,4.48747790384094e-05,176.0075106618924,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
8198647015,0.0006583278472679394,5.036337180668574e-06,0.014948253231129183,0.0013500234294448697,0.020284977898855548,1.5266237897070688e-05,116.76386082852154,0.0005691519635748264,0,0.0,0.2,Counter({0: 3})
8198678693,0.0006583278472679394,1.514486419386888e-08,0.014914389576180194,0.000941479457870456,0.02215717640652122,2.9879700468430827e-05,128.024938688757,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
8198678697,0.0006583278472679394,2.4493984134834393e-08,0.014946665912735708,0.0007874915022005802,0.022657100666736273,3.205577321115394e-05,132.57844234801902,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
8198678698,0.0006583278472679394,2.6937332128835768e-08,0.01494924316731617,0.004673117787863933,0.023147842430091686,3.2088156202477244e-05,135.969900263852,0.0005691519635752406,0,0.0,0.09090909090909091,Counter({0: 3})
8198710205,0.0006583278472679394,9.939572255248926e-11,0.01494302321077261,0.0012278145448945683,0.02415008346803042,3.562727102763727e-05,141.26701085923833,0.000569151963572894,0,0.0,0.09090909090909091,Counter({0: 3})
8198710213,0.0006583278472679394,1.1754395583999724e-10,0.014943166103149478,0.0021166120560126155,0.02252216631905661,3.3327212809617436e-05,130.26174467080372,0.0005691519635739982,0,0.0,0.2,Counter({0: 3})
8198710215,0.0006583278472679394,6.990748801735742e-11,0.01463760931513302,0.005561336078579948,0.025038323965252938,3.5061520682426064e-05,145.7071180846889,0.0004932650350974283,0,0.0,0.0,Counter({0: 3})
8198917999,0.0006583278472679394,7.744407717810774e-11,0.014606146273667941,0.01989635661890226,0.021659774704120918,3.335027156423103e-05,134.11090547756004,0.0004932650350975663,0,0.0,0.0,Counter({0: 3})
8198918000,0.00021944261575597982,2.551021839668779e-11,0.01192301086281815,0.0,0.021200673657569807,2.8951299955685742e-05,126.34310779555591,0.0001517738569527257,0,0.0,0.0,Counter({0: 1})
8198918001,0.00021944261575597982,6.723307831436224e-11,0.011942114463220735,0.0,0.024857086751614594,3.118652425918615e-05,145.10528787864965,0.00015177385695258768,0,0.0,0.0,Counter({0: 1})
8198918009,0.0006583278472679394,6.782290270360168e-10,0.01463797389486247,0.025746777597566918,0.029252229062221167,4.079233925649286e-05,177.00863695594495,0.0004932650350977044,0,0.0,0.0,Counter({0: 3})
8201179620,0.0006583278472679394,3.795221963996097e-09,0.014946097599638676,0.12128045471483974,0.03134026574234546,4.571556120711123e-05,192.34382599341737,0.0005691519635741363,0,0.0,0.0,Counter({0: 3})
8201884331,0.0006583278472679394,2.544343199761658e-07,0.014942988456501537,0.007351565197851296,0.031224519161590483,4.794915318043977e-05,179.08088709340237,0.0005691519635752406,0,0.0,0.09090909090909091,Counter({0: 3})
8201897032,0.0006583278472679394,2.0734147859395255e-05,0.014962949152681359,0.01295434443058748,0.029962128185571892,4.891850814718592e-05,178.1431903761265,0.0005691519635751026,0,0.0,0.0,Counter({0: 3})
8201897033,0.0006583278472679394,4.632299172215856e-05,0.01510574130143329,0.007454405104534407,0.030110809364283307,4.9244766175584164e-05,178.63515692784486,0.0006070954278124212,0,0.0,0.0,Counter({0: 3})
8201897040,0.0006583278472679394,3.5593296484909285e-05,0.015106102350836297,0.006823206989310268,0.030885911225879914,4.950865694976531e-05,181.24367634386815,0.000607095427811455,0,0.0,0.0,Counter({0: 3})
8201939251,0.0006583278472679394,0.000101234820926263,0.014982425015978863,0.023551934008757748,0.03369565217391304,4.943759321112249e-05,197.42481941989215,0.0005691519635751026,0,0.0,0.2,Counter({0: 3})
8201979628,0.0006583278472679394,2.5742517487511923e-05,0.015089660017471923,0.1066578002509663,0.033207750661313006,4.665582720714227e-05,193.82714960669358,0.0006070954278120072,0,0.0,0.07692307692307693,Counter({0: 3})
8201979629,0.0006583278472679394,1.1696416811389287e-05,0.01465597370763542,0.000966500589965479,0.032160626698189775,4.2786089242225385e-05,183.76517474393356,0.0004932650350970143,0,0.0,0.14285714285714285,Counter({0: 3})
8201979630,0.00021944261575597982,3.436446133633803e-06,0.011927993381846714,0.0,0.03115876130761499,3.580625366522416e-05,172.94789910869864,0.00015177385695355395,0,0.0,0.0,Counter({0: 1})
8202393920,0.0006583278472679394,3.2946669607547974e-08,0.014946321049225006,0.023529654631163948,0.024925747854482205,4.316144323401523e-05,160.42615124877614,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
8202393924,0.0006583278472679394,4.824679219586325e-08,0.014946507607292376,0.014942794297726356,0.024832569519751074,4.2905224041548385e-05,159.09456221651314,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
8202393925,0.0006583278472679394,6.254128693406805e-08,0.014948504131260849,0.01583648065871742,0.024318656043375474,4.2345269694737316e-05,155.88730624609306,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
8202393929,0.0006583278472679394,3.801352122807803e-08,0.014946434650281578,0.019403572189509426,0.02441598799828547,4.239385522573934e-05,157.0422491162454,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
8202393932,0.0006583278472679394,1.7959747875409208e-07,0.015140811368319683,0.00936586296045307,0.023333811240373585,4.0286550340060904e-05,148.08670670875188,0.0006070954278139396,0,0.0,0.16666666666666666,Counter({0: 3})
8202393936,0.0006583278472679394,1.792456339893786e-07,0.015142127642701828,0.005180655018908625,0.022888110939783726,4.004510851320549e-05,145.20051844050144,0.0006070954278121452,0,0.0,0.16666666666666666,Counter({0: 3})
8202393937,0.0006583278472679394,1.1282249775486371e-07,0.014968154689837485,0.015136182017533053,0.023829569164317874,4.114301276646019e-05,152.31387260371133,0.0005691519635735841,0,0.0,0.09090909090909091,Counter({0: 3})
8202393945,0.0006583278472679394,1.1558354438243462e-07,0.014968293677177183,0.005259911624463297,0.023363479758828597,4.0398035263405486e-05,148.9731463356399,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
8202393968,0.0006583278472679394,1.922417716072345e-08,0.014946321033866209,0.04568071807908894,0.02543948283658328,4.39071130066618e-05,163.78223469251148,0.0005691519635739982,0,0.0,0.0,Counter({0: 3})
8202393969,0.0006583278472679394,1.0019454153714704e-07,0.014946284227793639,0.012937091250082992,0.025166367527267707,4.2133803853788836e-05,158.11991288749527,0.0005691519635748264,0,0.0,0.2,Counter({0: 3})
8202393974,0.0006583278472679394,8.849171849630764e-08,0.014946306495728109,0.003451584931838952,0.024689016990291263,4.199106206461759e-05,155.46864881284742,0.0005691519635749646,0,0.0,0.2,Counter({0: 3})
8202393977,0.0006583278472679394,5.9589830369119725e-08,0.014946304297589074,0.013191885836604344,0.025171928080205484,4.2756207399658945e-05,159.56555448780452,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
8202393983,0.0006583278472679394,2.56226616233529e-08,0.014945574216257038,0.016930400865675738,0.02392088313569865,4.1216536256873596e-05,153.21993511290384,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
8202393984,0.0006583278472679394,2.792627440657118e-08,0.014942697061465558,0.011439797932101823,0.02345293972332016,4.052732233732903e-05,149.54925498082036,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
8202393985,0.0006583278472679394,4.717243951176549e-08,0.014946186312265259,0.009825173650159164,0.023013872966653366,3.996003310459619e-05,146.88764527765474,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
8202393989,0.0006583278472679394,7.411698925288171e-08,0.014948717111869863,0.002476754881307611,0.02292149751771801,3.984765909043725e-05,146.02899693350432,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
8202393990,0.0006583278472679394,7.195358788481804e-08,0.01494874800011804,0.002140900250336522,0.022489377137527206,3.88901278857958e-05,142.64831716768083,0.0005691519635749646,0,0.0,0.09090909090909091,Counter({0: 3})
8202393994,0.0006583278472679394,4.7340270071664016e-08,0.01494650221888617,0.009135785540730598,0.022580085722072193,3.850246092693108e-05,143.42773967145843,0.0005691519635752406,0,0.0,0.09090909090909091,Counter({0: 3})
8202393999,0.0006583278472679394,1.6115796101739637e-07,0.015142130176516394,0.0002600985253899229,0.021650410250806485,3.7611004853447386e-05,136.23256645224322,0.0006070954278121452,0,0.0,0.16666666666666666,Counter({0: 3})
8202394003,0.0006583278472679394,1.5496135219141342e-07,0.015140645706556145,9.005751296315392e-05,0.021316904768587386,3.725624975886045e-05,133.49525584110486,0.0006070954278122832,0,0.0,0.16666666666666666,Counter({0: 3})
8202394004,0.0006583278472679394,1.0628820081266578e-07,0.014968317652208574,0.0017622449656297912,0.022107193448858014,3.7989378563821334e-05,140.1443023773406,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
8202394009,0.0006583278472679394,1.0321154769403541e-07,0.01496836132364293,0.000997887969685171,0.021760826691752663,3.734737634040284e-05,137.49807715958923,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
8202394016,0.0006583278472679394,2.98959775939902e-08,0.014946538711568117,0.006264924190591024,0.021841240018788163,3.532013315023907e-05,137.46341180356552,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
8202406018,0.0006583278472679394,5.361962611771928e-08,0.015107283914864574,0.002477592050197104,0.02205690167568562,3.594511683501716e-05,136.57945499958717,0.0006070954278125592,0,0.0,0.07692307692307693,Counter({0: 3})
8202406019,0.0008777704630239193,6.606809830708419e-08,0.016505267406270573,0.004692806133457271,0.02224760900449639,3.6555315532416674e-05,138.60186612498057,0.0008347562132419929,0,0.0,0.09090909090909091,Counter({0: 4})
